000000,Procurement and Contracting Requirements,,,,,,
,,,,,,414216.29,Ship Bulk Material Loaders
,,,,,,414216.33,Barge Bulk Material Loaders
,,,,,,414219,Carton Packers
,,,,,,414223,Carton Sealers
,,,,,,414226,Carton Shrink Wrappers
,,,,,,414229,Carton Stackers
,,,,414300,Shipping Packaging,,
,,,,,,414313,Banding/Strapping Equipment
,,,,,,414316,Barcode Equipment
,,,,,,414316.13,Barcode Readers
,,,,,,414316.16,Barcode Printers
,,,,,,414319,Labeling Equipment
,,,,,,414323,Pallet Stacking/Wrapping Equipment
,,415000,Material Storage,,,,
,,,,415100,Automatic Material Storage,,
,,,,,,415113,Automatic Storage/Automatic Retrieval Systems
,,,,415200,Bulk Material Storage,,
,,,,,,415216.13,Concrete Flat-Bottom Silos
,,,,,,415216.16,Concrete Masonry Flat-Bottom Silos
,,,,,,415216.23,Concrete Cone-Bottom Silos
,,,,,,415216.26,Concrete Masonry Cone-Bottom Silos
,,,,,,415216.29,Steel Cone-Bottom Silos
,,,,,,415219,Bulk Materials Storage Tanks
,,,,,,415219.13,Stationary Bulk Materials Storage Tanks
,,,,,,415219.33,Mobile Bulk Materials Storage Tanks
,,,,,,415241,"Pneumatic, Block-Distributed Materials Fluidizing System for Flat-Bottom Bins and Silos"
,,,,,,415243,Aerated Trough Materials Fluidizing System for Flat-Bottom Bins and Silos
,,,,,,415246,Pad-Mounted Aerated Disc Materials Fluidizing System for Cone-Bottom Bins and Silos
,,,,415300,Storage Equipment and Systems,,
,,,,,,415313,Storage Cabinets
,,,,,,415316,Container Storage Systems
,,,,,,415319,Flat Files
,,,,,,415323,Storage Racks
,,,,,,415323.13,Mobile Storage Racks
,,,,,,415326,Mezzanine Storage Systems
,,416000,Mobile Plant Equipment,,,,
,,,,416100,Mobile Earth Moving Equipment,,
,,,,,,416113,Backhoes
,,,,,,416116,Bulldozers
,,,,,,416119,Compactors
,,,,,,416123,Excavators
,,,,,,416126,Graders
,,,,,,416129,Payloaders
,,,,,,416133,Trenchers
,,,,416200,Trucks,,
,,,,,,416213,Cement Mixer Trucks
,,,,,,416216,Dump Trucks
,,,,,,416219,Flatbed Trucks
,,,,,,416223,Forklift Trucks
,,,,,,416226,Pickup Trucks
,,,,,,416229,Tank Trucks
,,,,416300,General Vehicles,,
,,,,,,416313,Bicycles
,,,,,,416316,Carts
,,,,,,416319,Maintenance Vehicles
,,,,,,416323,Utility Vehicles
,,,,,,416326,Vans
,,,,,,416329,Wagons
,,,,416400,Rail Vehicles,,
,,,,,,416413,Locomotives
,,,,,,416413.13,Diesel Locomotives
,,,,,,416413.23,Electric Locomotives
,,,,,,416416,Mobile Railcar Movers
,,,,416500,Mobile Support Equipment,,
,,,,,,416513,Mobile Air Compressors
,,,,,,416516,Mobile Generators
,,,,,,416519,Mobile Welders
,,,,416600,Miscellaneous Mobile Equipment,,
,,,,,,416613,Mobile Boring and Drilling Rigs
,,,,,,416616,Mobile Lifts and Cherrypickers
,,,,,,416619,Mobile Paving Equipment
,,,,,,416623,Mobile Sweepers/Vacuums
,,,,416700,Plant Maintenance Equipment,,
,,,,,,416713,Plant Lube Oil System
,,,,,,416716,Plant Fall Protection Equipment
,,,,,,416719,Plant Safety Equipment
,,,,,,416723,Plant Maintenance Tools
,,,,,,416726,Plant Maintenance Washing Equipment
420000,"Process Heating, Cooling, and Drying Equipment",,,,,,
,,,,420100,"Operation and Maintenance of Process Heating, Cooling, and Drying Equipment",,
,,,,,,420110,Operation and Maintenance of Process Heating Equipment
,,,,,,420120,Operation and Maintenance of Process Cooling Equipment
,,,,,,420130,Operation and Maintenance of Process Drying Equipment
,,,,420500,"Common Work Results for Process Heating, Cooling, and Drying Equipment",,
,,,,,,420505,"Selective Demolition for Process Heating, Cooling, and Drying Equipment"
,,,,420600,"Schedules for Process Heating, Cooling, and Drying Equipment",,
,,,,,,420610,Schedules for Process Heating Equipment
,,,,,,420620,Schedules for Process Cooling Equipment
,,,,,,420630,Schedules for Process Drying Equipment
,,,,420800,"Commissioning of Process Heating, Cooling, and Drying Equipment",,
,,,,,,420810,Commissioning of Heating Equipment
,,,,,,420820,Commissioning of Cooling Equipment
,,,,,,420830,Commissioning of Drying Equipment
,,421000,Process Heating Equipment,,,,
,,,,421100,Process Boilers,,
,,,,,,421113,Low-Pressure Process Boilers
,,,,,,421116,Intermediate-Pressure Process Boilers
,,,,,,421119,High-Pressure Process Boilers
,,,,,,421123,Specialty Process Boilers
,,,,421200,Process Heaters,,
,,,,,,421213,Electric Process Heaters
,,,,,,421216,Fuel-Fired Process Heaters
,,,,,,421219,Thermoelectric Process Heaters
,,,,,,421223,Solar Process Heaters
,,,,,,421226,Specialty Process Heaters
,,,,421300,Industrial Heat Exchangers and Recuperators,,
,,,,,,421313,Industrial Gas-to-Gas Heat Exchangers
,,,,,,421316,Industrial Liquid-to-Gas/Gas-to-Liquid Heat Exchangers
,,,,,,421319,Industrial Liquid-to-Liquid Heat Exchangers
,,,,,,421323,Industrial Gas Radiation Heat Exchangers
,,,,,,421326,Industrial Solar Radiation Heat Exchangers
,,,,421400,Industrial Furnaces,,
,,,,,,421413,Annealing Furnaces
,,,,,,421416,Atmosphere Generators
,,,,,,421419,Industrial Baking Furnaces
,,,,,,421423,Industrial Brazing Furnaces
,,,,,,421426,Industrial Calcining Furnaces
,,,,,,421429,Industrial Heat-Treating Furnaces
,,,,,,421433,Industrial Melting Furnaces
,,,,,,421433.13,Ceramics and Glass Melting Furnaces
,,,,,,421433.16,Ferrous Melting Furnaces
,,,,,,421433.19,Non-Ferrous Melting Furnaces
,,,,,,421436,Primary Refining Furnaces
,,,,,,421443,Reactor Furnaces
,,,,,,421446,Industrial Reheat Furnaces
,,,,,,421453,Industrial Sintering Furnaces
,,,,,,421456,Industrial Vacuum Furnaces
,,,,421500,Industrial Ovens,,
,,,,,,421513,Industrial Drying Ovens
,,,,,,421516,Industrial Curing Ovens
,,,,,,421519,Industrial Specialty Ovens
,,422000,Process Cooling Equipment,,,,
,,,,422100,Process Cooling Towers,,
,,,,,,422113,Open-Circuit Process Cooling Towers
,,,,,,422116,Closed-Circuit Process Cooling Towers
,,,,422200,Process Chillers and Coolers,,
,,,,,,422213,Centrifugal Process Chillers and Coolers
,,,,,,422216,Reciprocating Process Chillers and Coolers
,,,,,,422219,Refrigerant Process Chillers and Coolers
,,,,,,422223,Rotary Process Chillers and Coolers
,,,,,,422226,Thermoelectric Process Chillers and Coolers
,,,,422300,Process Condensers and Evaporators,,
,,,,,,422313,Process Condensers
,,,,,,422316,Process Cooling Evaporators
,,,,,,422319,Process Humidifiers
,,423000,Process Drying Equipment,,,,
,,,,423100,Gas Dryers and Dehumidifiers,,
,,,,,,423113,Drying Evaporators
,,,,,,423116,Desiccant Equipment
,,,,,,423119,Regenerative Dryers
,,,,,,423123,Refrigerant Dryers
,,,,423200,Material Dryers,,
,,,,,,423213,Centrifugal Material Dryers
,,,,,,423216,Conveyor Material Dryers
,,,,,,423219,Flash Material Dryers
,,,,,,423223,Fluid-Bed Material Dryers
,,,,,,423226,Material Roasters
,,,,,,423229,Rotary-Kiln Material Dryers
,,,,,,423233,Spray Material Dryers
,,,,,,423236,Tower Material Dryers
,,,,,,423239,Vacuum Material Dryers
,,,,,,423243,Specialty Material Dryers
430000,"Process Gas and Liquid Handling, Purification, and Storage Equipment",,,,,,
,,,,430100,"Operation and Maintenance of Process Gas and Liquid Handling, Purification, and Storage Equipment",,
,,,,,,430110,Operation and Maintenance of Gas Handling Equipment
,,,,,,430110.13,Gas Blowers Maintenance and Rehabilitation
,,,,,,430110.16,Gas Compressors Maintenance and Rehabilitation
,,,,,,430120,Operation and Maintenance of Liquid Handling Equipment
,,,,,,430120.13,Liquid Pumps Maintenance and Rehabilitation
,,,,,,430120.16,Liquid Process Equipment Maintenance and Rehabilitation
,,,,,,430130,Operation and Maintenance of Gas and Liquid Hi-Purification Equipment
,,,,,,430140,Operation and Maintenance of Gas and Liquid Storage
,,,,,,430140.13,"Non-pressurized Tanks Cleaning, Maintenance, and Rehabilitation"
,,,,,,430140.16,"Pressurized Tanks Cleaning, Maintenance, and Rehabilitation"
,,,,430500,"Common Work Results for Process Gas and Liquid Handling, Purification, and Storage Equipment",,
,,,,,,430505,"Selective Demolition for Process Gas and Liquid Handling, Purification, and Storage Equipment."
,,,,,,430510,Common Work Results for Gas Handling Equipment
,,,,,,430520,Common Work Results for Liquid Handling Equipment
,,,,,,430530,Common Work Results for Gas and Liquid Hi-Purification Equipment
,,,,,,430540,Common Work Results for Gas and Liquid Storage
,,,,430600,"Schedules for Process Gas and Liquid Handling, Purification, and Storage Equipment",,
,,,,,,430610,Schedules for Gas Handling Equipment
,,,,,,430620,Schedules for Liquid Handling Equipment
,,,,,,430630,Schedules for Gas and Liquid Hi-Purification Equipment
,,,,,,430640,Schedules for Gas and Liquid Storage
,,,,430800,"Commissioning of Process Gas and Liquid Handling, Purification, and Storage Equipment",,
,,,,,,430810,Commissioning of Gas Handling Equipment
,,,,,,430820,Commissioning of Liquid Handling Equipment
,,,,,,430830,Commissioning of Gas and Liquid Purification Equipment
,,,,,,430840,Commissioning of Gas and Liquid Storage
,,431000,Gas Handling Equipment,,,,
,,,,431100,"Gas Fans, Blowers, Pumps and Boosters",,
,,,,,,431111,Direct Drive Single Stage Centrifugal Blowers
,,,,,,431112,Integrally Geared Single Stage Centrifugal Blowers
,,,,,,431113,Separately Geared Single Stage Centrifugal Blowers
,,,,,,431114,Direct Drive Integral Shaft Single Stage Centrifugal Blowers
,,,,,,431117,Horizontally Split Multistage Centrifugal Blowers
,,,,,,431118,Vertically Split Multistage Centrifugal Blowers
,,,,,,431119,Centrifugal Fans
,,,,,,431123,Axial Blowers
,,,,,,431126,Axial Fans
,,,,,,431131,Rotary Helical Screw Blowers
,,,,,,431133,Rotary Lobe Blowers
,,,,,,431134,Regenerative Rotary Blowers
,,,,,,431136,Rotary Vane Blowers
,,,,,,431141,Gas-handling Venturi Jet Pumps
,,,,,,431143,Gas-handling Vacuum Pumps
,,,,,,431146,Gas Boosters
,,,,431200,Gas Compressors,,
,,,,,,431211,Centrifugal Compressors
,,,,,,431213,Diagonal or Mixed-flow Compressors
,,,,,,431216,Axial-flow Compressors
,,,,,,431233,Single-acting Reciprocating Compressors
,,,,,,431234,Double-acting Reciprocating Compressors
,,,,,,431237,Diaphragm Reciprocating Compressors
,,,,,,431251,Rotary Screw Compressors
,,,,,,431253,Rotary Vane Compressors
,,,,,,431256,Rotary Liquid-ring Compressors
,,,,,,431257,Rotary Scroll Compressors
,,,,431300,Gas Process Equipment,,
,,,,,,431313,Gas Blenders
,,,,,,431319,Gas Mixers
,,,,,,431323,Gas Pressure Regulators
,,,,,,431331,Gas Separation Equipment
,,,,,,431333,Gas Dehydration Equipment
,,,,,,431336,Combined Gas Separation and Dehydration Equipment
,,,,,,431339,Gas Recovery and Condensing Equipment
,,,,,,431343,Waste Gas Burner System
,,,,,,431346,Gas Control and Safety Equipment
,,,,431500,Process Air and Gas Filters,,
,,,,,,431513,Blower Intake and Turbine Air Filters
,,,,,,431513.13,Static Prefilters
,,,,,,431513.16,Static Final Filters
,,,,,,431513.19,Static HEPA Filters
,,,,,,431513.23,Pulse Filters
,,,,,,431533,Grease Filters
,,,,,,431543,Mist Eliminators
,,,,,,431563,High-temperature Air Filters
,,,,,,431573,Multiple-application Air Filters
,,,,,,431573.11,Air Filter Media
,,,,,,431573.12,Permanent Washable Filters
,,,,,,431573.13,Poly-ring Air Filters
,,,,,,431573.15,Rigid Cell Filters
,,,,,,431573.17,Automatic Roll-type Air Filters
,,,,,,431576,Chemical Media for Air and Gas Filters
,,432000,Liquid Handling Equipment,,,,
,,,,432200,Liquid Process Equipment,,
,,,,,,432213,Liquid Aeration Devices
,,,,,,432216,Liquid Agitators
,,,,,,432219,Liquid Blenders
,,,,,,432223,Liquid Centrifuges
,,,,,,432226,Liquid Deaerators
,,,,,,432229,Drum Handling Liquid Process Equipment
,,,,,,432233,Liquid Emulsifiers
,,,,,,432236,Liquid Evaporators
,,,,,,432239,Liquid Feeders
,,,,,,432256,Liquid Process Mixers
,,,,,,432259,Liquid Process Pressure Regulators
,,,,,,432263,Liquid Separation Towers
,,,,,,432266,Liquid Weigh Systems
,,,,,,432269,Liquid Grease Receiving and Dewatering Systems
,,,,,,432273,Liquid Fillers
,,,,,,432276,Liquid Screeners
,,,,,,432279,Liquid Clarifiers
,,,,,,432283,Liquid Classifiers
,,,,,,432286,Liquid Homogenizers
,,,,,,432289,Liquid Presses
,,,,,,432296,Liquid Versators
,,,,,,432299,Liquid Votators
,,,,432300,Dry Location Liquid Pumps,,
,,,,,,432313,Overhung Horizontal Centrifugal Pumps
,,,,,,432313.13,Overhung Flexibly-coupled Horizontal Axial Flow Centrifugal Pumps
,,,,,,432313.14,Overhung Flexibly-coupled Horizontal Frame-mounted Centrifugal Pumps
,,,,,,432313.17,Overhung Flexibly-coupled Horizontal Foot-mounted Centrifugal Pumps
,,,,,,432313.19,Overhung Flexibly-coupled Horizontal Foot-mounted Self-priming Centrifugal Pumps
,,,,,,432313.21,Overhung Flexibly-coupled Horizontal Centerline-mounted Centrifugal Pumps
,,,,,,432313.23,"Overhung Flexibly-coupled, Magnetic Drive, Sealless Horizontal Centrifugal Pumps"
,,,,,,432313.24,Overhung Close-coupled High-speed Integral Gear Centrifugal Pumps
,,,,,,432313.27,Overhung Close-coupled Horizontal Centrifugal Pumps
,,,,,,432313.29,Overhung Close-coupled Sealless with Canned Motor Horizontal Centrifugal Pumps
,,,,,,432321,Between-Bearings Impeller Centrifugal Pumps
,,,,,,432321.13,"Between-bearings Impeller, One- and Two-stage Axially-split Centrifugal Pumps"
,,,,,,432321.14,"Between-bearings Impeller, One- and Two-stage, Radially-split Centrifugal Pumps"
,,,,,,432321.17,"Between-bearings Impeller, Multiple-stage, Axially-split Centrifugal Pumps"
,,,,,,432321.19,"Between-bearings Impeller, Multiple-stage, Radially-split Centrifugal Pumps"
,,,,,,432321.21,"Between-bearings Impeller, Multiple-stage, Radially-split, Single Casing Centrifugal Pumps"
,,,,,,432321.23,"Between-bearings Impeller, Multiple-stage, Radially-split, Double Casing Centrifugal Pumps"
,,,,,,432331,Vertical Centrifugal Pumps
,,,,,,432331.13,Overhung Flexibly-coupled Vertical Centrifugal Pumps
,,,,,,432331.14,Overhung Flexibly-coupled Vertical Inline Centrifugal Pumps
,,,,,,432331.17,Overhung Flexibly-coupled Vertical End-suction Centrifugal Pumps
,,,,,,432331.19,"Overhung Flexibly-coupled, Magnetic Drive, Sealless Vertical Centrifugal Pumps"
,,,,,,432331.21,Overhung Close-coupled Vertical Inline Centrifugal Pumps
,,,,,,432331.23,Overhung Close-coupled Vertical End Suction Centrifugal Pumps
,,,,,,432331.24,Overhung Close-coupled Sealless with Canned Motor Vertical Centrifugal Pumps
,,,,,,432331.27,Overhung Rigidly-coupled Vertical Inline Centrifugal Pumps
,,,,,,432331.29,Overhung Close-coupled Vertical Centrifugal Pumps
,,,,,,432351,Vane Pumps
,,,,,,432353,Piston Pumps
,,,,,,432353.13,Piston Axial Rotary Pumps
,,,,,,432353.23,Piston Radial Rotary Pumps
,,,,,,432353.33,Circumferential Single-Piston Rotary Pumps
,,,,,,432353.36,Circumferential Multiple-Piston Rotary Pumps
,,,,,,432354,Flexible Member Pumps
,,,,,,432354.13,Flexible Tube Rotary Pumps
,,,,,,432354.23,Flexible Vane Rotary Pumps
,,,,,,432354.33,Flexible Liner Rotary Pumps
,,,,,,432356,Gear Pumps
,,,,,,432356.13,External Gear Rotary Pumps
,,,,,,432356.23,Internal Gear Rotary Pumps
,,,,,,432357,Progressing Cavity Pumps
,,,,,,432358,Lobe Pumps
,,,,,,432358.13,Single-Lobe Rotary Pumps
,,,,,,432358.23,Multiple-Lobe Rotary Pumps
,,,,,,432359,Screw Pumps
,,,,,,432359.13,Single-Screw Rotary Pumps
,,,,,,432359.23,Multiple-Screw Rotary Pumps
,,,,,,432371,Air-Operated Diaphragm Reciprocating Pumps
,,,,,,432371.13,Air-Operated Diaphragm Simplex Single-Acting Reciprocating Pumps
,,,,,,432371.23,Air-Operated Diaphragm Simplex Double-Acting Reciprocating Pumps
,,,,,,432371.33,Air-Operated Diaphragm Duplex Single-acting Reciprocating Pumps
,,,,,,432371.43,Air-Operated Diaphragm Duplex Double-acting Reciprocating Pumps
,,,,,,432372,Air-Operated Bellows Reciprocating Pumps
,,,,,,432372.13,Air-Operated Bellows Simplex Single-Acting Reciprocating Pumps
,,,,,,432372.23,Air-Operated Bellows Simplex Double-Acting Reciprocating Pumps
,,,,,,432372.33,Air-Operated Bellows Duplex Single-Acting Reciprocating Pumps
,,,,,,432372.43,Air-Operated Bellows Duplex Double-Acting Reciprocating Pumps
,,,,,,432373,Air-Operated Piston Reciprocating Pumps
,,,,,,432373.13,Air-Operated Piston Simplex Single-Acting Reciprocating Pumps
,,,,,,432373.23,Air-Operated Piston Simplex Double-Acting Reciprocating Pumps
,,,,,,432373.33,Air-Operated Piston Duplex Single-Acting Reciprocating Pumps
,,,,,,432373.43,Air-Operated Piston Duplex Double-Acting Reciprocating Pumps
,,,,,,432374,Steam Horizontal Reciprocating Pumps
,,,,,,432374.13,Steam Horizontal Double-Acting Piston Simplex Reciprocating Pumps
,,,,,,432374.23,Steam Horizontal Double-Acting Piston Duplex Reciprocating Pumps
,,,,,,432374.33,Steam Horizontal Double-Acting Plunger Simplex Reciprocating Pumps
,,,,,,432374.43,Steam Horizontal Double-Acting Plunger Duplex Reciprocating Pumps
,,,,,,432375,Steam Vertical Reciprocating Pumps
,,,,,,432375.13,Steam Vertical Double-Acting Piston Simplex Reciprocating Pumps
,,,,,,432375.23,Steam Vertical Double-Acting Piston Duplex Reciprocating Pumps
,,,,,,432375.33,Steam Vertical Double-Acting Plunger Simplex Reciprocating Pumps
,,,,,,432375.43,Steam Vertical Double-acting Plunger Duplex Reciprocating Pumps
,,,,,,432376,Power Horizontal Reciprocating Pumps
,,,,,,432376.11,Power Horizontal Single-Acting Piston Simplex Reciprocating Pumps
,,,,,,432376.12,Power Horizontal Single-Acting Piston Duplex Reciprocating Pumps
,,,,,,432376.13,Power Horizontal Single-Acting Piston Multiplex Reciprocating Pumps
,,,,,,432376.21,Power Horizontal Single-Acting Plunger Simplex Reciprocating Pumps
,,,,,,432376.22,Power Horizontal Single-Acting Plunger Duplex Reciprocating Pumps
,,,,,,432376.23,Power Horizontal Single-Acting Plunger Multiplex Reciprocating Pumps
,,,,,,432376.31,Power Horizontal Double-Acting Piston Simplex Reciprocating Pumps
,,,,,,432376.32,Power Horizontal Double-Acting Piston Duplex Reciprocating Pumps
,,,,,,432376.33,Power Horizontal Double-Acting Piston Multiplex Reciprocating Pumps
,,,,,,432376.41,Power Horizontal Double-Acting Plunger Simplex Reciprocating Pumps
,,,,,,432376.42,Power Horizontal Double-Acting Plunger Duplex Reciprocating Pumps
,,,,,,432376.43,Power Horizontal Double-Acting Plunger Multiplex Reciprocating Pumps
,,,,,,432377,Power Vertical Reciprocating Pumps
,,,,,,432377.11,Power Vertical Single-Acting Piston Simplex Reciprocating Pumps
,,,,,,432377.12,Power Vertical Single-Acting Piston Duplex Reciprocating Pumps
,,,,,,432377.13,Power Vertical Single-Acting Piston Multiplex Reciprocating Pumps
,,,,,,432377.21,Power Vertical Single-Acting Plunger Simplex Reciprocating Pumps
,,,,,,432377.22,Power Vertical Single-Acting Plunger Duplex Reciprocating Pumps
,,,,,,432377.23,Power Vertical Single-Acting Plunger Multiplex Reciprocating Pumps
,,,,,,432377.31,Power Vertical Double-Acting Piston Simplex Reciprocating Pumps
,,,,,,432377.32,Power Vertical Double-Acting Piston Duplex Reciprocating Pumps
,,,,,,432377.33,Power Vertical Double-Acting Piston Multiplex Reciprocating Pumps
,,,,,,432377.41,Power Vertical Double-Acting Plunger Simplex Reciprocating Pumps
,,,,,,432377.42,Power Vertical Double-Acting Plunger Duplex Reciprocating Pumps
,,,,,,432377.43,Power Vertical Double-Acting Plunger Multiplex Reciprocating Pumps
,,,,,,432378,Controlled Volume Horizontal Reciprocating Pumps
,,,,,,432378.11,Controlled Volume Horizontal Packed Plunger Simplex Reciprocating Pumps
,,,,,,432378.12,Controlled Volume Horizontal Packed Plunger Duplex Reciprocating Pumps
,,,,,,432378.13,Controlled Volume Horizontal Packed Plunger Multiplex Reciprocating Pumps
,,,,,,432378.21,Controlled Volume Horizontal Packed Piston Simplex Reciprocating Pumps
,,,,,,432378.22,Controlled Volume Horizontal Packed Piston Duplex Reciprocating Pumps
,,,,,,432378.23,Controlled Volume Horizontal Packed Piston Multiplex Reciprocating Pumps
,,,,,,432378.31,Controlled Volume Horizontal Mechanically-Coupled Diaphragm Simplex Reciprocating Pumps
,,,,,,432378.32,Controlled Volume Horizontal Mechanically-Coupled Diaphragm Duplex Reciprocating Pumps
,,,,,,432378.33,Controlled Volume Horizontal Mechanically-Coupled Diaphragm Multiplex Reciprocating Pumps
,,,,,,432378.34,Controlled Volume Horizontal Hydraulically-Coupled Diaphragm Simplex Reciprocating Pumps
,,,,,,432378.35,Controlled Volume Horizontal Hydraulically-Coupled Diaphragm Duplex Reciprocating Pumps
,,,,,,432378.36,Controlled Volume Horizontal Hydraulically-Coupled Diaphragm Multiplex Reciprocating Pumps
,,,,,,432379,Controlled Volume Vertical Reciprocating Pumps
,,,,,,432379.11,Controlled Volume Vertical Packed Plunger Simplex Reciprocating Pumps
,,,,,,432379.12,Controlled Volume Vertical Packed Plunger Duplex Reciprocating Pumps
,,,,,,432379.13,Controlled Volume Vertical Packed Plunger Multiplex Reciprocating Pumps
,,,,,,432379.21,Controlled Volume Vertical Packed Piston Simplex Reciprocating Pumps
,,,,,,432379.22,Controlled Volume Vertical Packed Piston Duplex Reciprocating Pumps
,,,,,,432379.23,Controlled Volume Vertical Packed Piston Multiplex Reciprocating Pumps
,,,,,,432379.31,Controlled Volume Vertical Mechanically-Coupled Diaphragm Simplex Reciprocating Pumps
,,,,,,432379.32,Controlled Volume Vertical Mechanically-Coupled Diaphragm Duplex Reciprocating Pumps
,,,,,,432379.33,Controlled Volume Vertical Mechanically-Coupled Diaphragm Multiplex Reciprocating Pumps
,,,,,,432379.34,Controlled Volume Vertical Hydraulically-Coupled Diaphragm Simplex Reciprocating Pumps
,,,,,,432379.35,Controlled Volume Vertical Hydraulically-Coupled Diaphragm Duplex Reciprocating Pumps
,,,,,,432379.36,Controlled Volume Vertical Hydraulically-Coupled Diaphragm Multiplex Reciprocating Pumps
,,,,432400,Suspended Liquid Pumps,,
,,,,,,432411,Vertically Suspended Single-Casing Submersible Centrifugal Pumps
,,,,,,432413,Vertically Suspended Single-Casing Discharge-through-column Centrifugal Pumps
,,,,,,432413.13,Vertically Suspended Single-Casing Discharge-through-column Diffuser Centrifugal Pumps
,,,,,,432413.23,Vertically Suspended Single-Casing Discharge-through-column Volute Centrifugal Pumps
,,,,,,432413.33,Vertically Suspended Single-Casing Discharge-through-column Axial Flow Centrifugal Pumps
,,,,,,432416,Vertically Suspended Single-casing Separate Discharge (Sump) Centrifugal Pumps
,,,,,,432416.13,Vertically Suspended Single-Casing Separate Discharge (Sump) Line Shaft Centrifugal Pumps
,,,,,,432416.23,Vertically Suspended Single-Casing Separate Discharge (Sump) Cantilever Centrifugal Pumps
,,,,,,432421,Vertically Suspended Double-Casing Centrifugal Pumps
,,,,,,432421.13,Vertically Suspended Double-Casing Diffuser Centrifugal Pumps
,,,,,,432421.23,Vertically Suspended Double-Casing Volute Centrifugal Pumps
,,,,,,432426,Vertically Suspended Inline Casing Diffuser Centrifugal Pumps
,,,,,,432441,Archimedes Screw Pumps
,,,,,,432441.13,Positive-Displacement Inclined Open Archimedes Screw-type Pumps
,,,,,,432441.23,Positive-Displacement Inclined Closed-casing Archimedes Screw-type Pumps
,,,,432500,Submersible/Immersible Liquid Pumps,,
,,,,,,432513,Overhung Close-Coupled Submersible Centrifugal Pumps
,,,,,,432513.13,Overhung Close-Coupled Submersible Diffuser Centrifugal Pumps
,,,,,,432513.23,Overhung Close-Coupled Submersible Volute Centrifugal Pumps
,,,,,,432550,Positive Displacement Submersible Liquid Pumps
,,,,432600,Specialized Liquid Pumps,,
,,,,,,432613,Submersible Grinder Pumps
,,,,,,432630,Regenerative Centrifugal Pumps
,,,,,,432630.13,Overhung Impeller Regenerative Turbine Pumps
,,,,,,432630.21,Overhung Impeller Single-Stage Regenerative Turbine Pumps
,,,,,,432630.23,Overhung Impeller Two-Stage Regenerative Turbine Pumps
,,,,,,432630.26,Between-Bearings Impeller Regenerative Turbine Pumps
,,,,,,432630.27,Between-Bearings Impeller Single-Stage Regenerative Turbine Pumps
,,,,,,432630.29,Between-Bearings Impeller Two-Stage Regenerative Turbine Pumps
,,,,,,432640,Regenerative Turbine Pumps
,,,,,,432660,Regenerative Vacuum Pumps
,,,,,,432670,Rotating-Case Pumps
,,,,432700,Process Liquid Filters,,
,,,,,,432713,Cyclonic Liquid Filters
,,,,,,432716,Centrifugal Horizontal Pressure Leaf Liquid Filters
,,,,,,432719,Press Liquid Filters
,,,,,,432723,Liquid Bag Filters
,,,,,,432733,Mechanically Cleaned Liquid Filters
,,,,,,432743,Tubular Backwashing Liquid Filters
,,,,,,432753,Vacuum Belt Liquid Filters
,,,,,,432763,Woven Media Liquid Filters
,,,,,,432763.13,Disc Liquid Filters
,,,,,,432763.23,Rotating Drum Liquid Filters
,,,,,,432763.33,Layer Liquid Filters
,,,,,,432763.43,Candle Liquid Filters
,,,,,,432763.53,Vertical Leaf Liquid Filters
,,,,,,432773,Nonwoven Media Liquid Filters
,,,,,,432773.13,Surface Liquid Filters
,,,,,,432773.23,Depth Liquid Filters
,,433000,Gas and Liquid Purification Equipment,,,,
,,,,433100,Gas and Liquid Purification Filtration Equipment,,
,,,,,,433113,Gas and Liquid Purification Filters
,,,,,,433113.13,Activated Carbon-Gas and Liquid Purification Filters
,,,,,,433113.16,Gas and Liquid Purification Filter Presses
,,,,,,433113.19,High-Purity Cartridge Gas and Liquid Purification Filters
,,,,,,433113.23,Membrane Diaphragm Gas and Liquid Purification Filters
,,,,,,433113.26,Multimedia Gas and Liquid Purification Filters
,,,,,,433113.29,Pretreatment Cartridge Gas and Liquid Purification Filters
,,,,,,433113.33,Ultrafilter Units
,,,,433200,Gas and Liquid Purification Process Equipment,,
,,,,,,433213,Gas and Liquid Purification Process Beds
,,,,,,433213.13,Anion-Gas and Liquid Purification Process Beds
,,,,,,433213.16,Cation-Gas and Liquid Purification Process Beds
,,,,,,433223,Gas and Liquid Purification Process Clarifier Systems
,,,,,,433226,Gas and Liquid Purification Decarbonators
,,,,,,433229,Electronic Deionization Purification Units
,,,,,,433233,External Regeneration Systems
,,,,,,433236,Mixed-Bed Ion-Exchange Vessels
,,,,,,433239,Gas and Liquid Purification Mixed Beds
,,,,,,433239.13,Externally Regenerable Gas and Liquid Purification Mixed Beds
,,,,,,433239.16,In-Situ Regenerable Gas and Liquid Purification Mixed Beds
,,,,,,433253,Packed-Bed Ion-Exchange Vessels
,,,,,,433256,Reverse-Osmosis Purification Units
,,,,,,433259,Gas and Liquid Purification Scrubbers
,,,,,,433263,Ultraviolet Sterilizers
,,,,,,433266,Vacuum Degasifiers
,,,,,,433269,Chemical Feed Systems
,,,,,,433273,Ozonation Equipment
,,,,,,433276,Chlorination Equipment
,,434000,Gas and Liquid Storage,,,,
,,,,434100,Non-pressurized Tanks and Vessels,,
,,,,,,434111,Bolted Steel Tanks
,,,,,,434113,Welded Steel Tanks
,,,,,,434113.13,Glass-lined Welded Steel Tanks
,,,,,,434113.23,Rubber-lined Welded Steel Tanks
,,,,,,434113.33,Epoxy-lined Welded Steel Tanks
